full_address,latitude,longitude
"TARENTUM DISTRICT SPORTSMENS, PO BOX 11215, PITTSBURGH, PA, USA",40.44062479999999,-79.9958864
"ROCKFORD SPORTMAN'S CLUB, 187 LINCOLN CT, ROCKFORD, MI, USA",43.1154172,-85.55480589999999
"JEFFERSON GUN CLUB, INC., P. O. BOX 53, BROOKS, KY, USA",38.0677507,-85.7089917
"PRINCE GEORGE'S COUNTY T & S, 10400 GOODLUCK RD, GLENNDALE, MD, USA",38.9993284,-76.82820869999999
"HEARTLAND PUBLIC SHOOTING PARK, PO BOX 1968, GRAND ISLAND, NE, USA",40.8879015,-98.46974480000002
"CLUB DE TIRO DE FAJARDO INC., PO BOX 1021, FAJARDO, Puerto Rico",18.309733,-65.63930300000001
"JCSA TRAP & SKEET CLUB, 2945 CAMP JOY RD, GRANTS PASS, OR, USA",42.49425979999999,-123.3760562
"CORPUS CHRISTI PISTOL/RIFLE CL, P.O. BOX 271885, CORPUS CHRISTI, TX, USA",27.8005828,-97.396381
"CAMP PENDLETON, 31921 BIRCHWOOD DR, LAKE ELSINORE, CA, USA",33.6563579,-117.2611776
"SPORTSMENS CLUB, PO BOX 4056, TACOMA, WA, USA",47.2528768,-122.4442906
"CABO ROJO SKEET & GUN CLUB INC., PO BOX 1303, CABO ROJO, PR 00623, Puerto Rico",18.1094369,-67.1531723
"KAISERSLAUTERN ROD & GUN CLUB, ST WENDELER STR 72, 66903 ALTENKIRCHEN, Germany",49.4464629,7.323493000000001
"TRAIL TRAP AND SKEET CLUB, 5828 WASHINGTON STREET, HOLLYWOOD, FL, USA",26.0023498,-80.20410410000001
"BANDERA GUN CLUB, 809 RR 1077, BANDERA, TX, USA",29.7124934,-99.0718179
"EIELSON SKEET CLUB, PO BOX 4644, EIELSON AFB, AK, USA",64.6638356,-147.099219
"MADISON CO SHOOTING SPORTS, PO BOX 143, NEW MARKET, AL, USA",34.9100883,-86.42776769999999
"MISSOULA TRAP & SKEET CLUB, PO BOX 16152, MISSOULA, MT, USA",46.8721284,-113.9940314
"TULSA GUN CLUB, 8888 E MOHAWK BLVD, TULSA, OK, USA",36.2294645,-95.8794074
"NEW ZEALAND SKEET SHOOTING ASSOCIATION, PO BOX 41017, ST LUKES, AUCKLAND, New Zealand",-36.8787531,174.7283977
"MARS SKEET RANGE, 3017 BOUNDARY OAKS DRIVE, OWENS CROSSROADS, AL, USA",34.6753831,-86.4599655
"DETROIT SPORTSMEN'S CONGRESS, 49800 DEQUINDRE ROAD, UTICA, MI, USA",42.6584147,-83.0921293
"ARMY WEST POINT SKEET AND TRAP TEAM, 607 CULLUM ROAD (LINCOLN HALL), ATTN: LTC CARL WOJTASZEK, WEST POINT, NY, USA",41.3925387,-73.9535093
"LAMMERLAW MEMBERS CLUB, ""FERNIELAW"", KINGS ROAD, LONGNIDDRY, Scotland",55.9752933,-2.9049067
"MISSISSIPPI SKEET SHOOT ASSN, PO BOX 383, STARKVILLE, MS, USA",33.4503998,-88.81838719999999
"GREENVILLE GUN CLUB, #10 GREEN ARBOR LN, GREENVILLE, SC, USA",34.829129,-82.256612
"SAN ANTONIO GUN CLUB, 928 EAST CONTOUR, SAN ANTONIO, TX, USA",29.4851646,-98.4880428
"NORTHAMPTON SHOOTING GROUNDS, SILVER BIRCHES, 68 ECTON LANE, SYWELL, NORTHANTS, England",52.2922743,-0.8005135
"PONCE SHOTGUN CLUB, P.O. BOX 7961, PONCE, Puerto Rico",18.0033124,-66.6240293
"VANCOUVER GUN CLUB, 7340 SIDAWAY RD, RICHMOND, British Columbia, CAN",49.1598291,-123.0799135
"WAIHORA CLAY TARGET CLUB, 64 JACKS DRIVE, PRESTON DOWNS, WEST MELTON, New Zealand",-43.513497,172.3645279
"SOUTHERN CALIFORNIA SKEET ASSN, 312 W RIGGIN ST, MONTEREY PARK, CA, USA",34.036426,-118.134932
"JACKSON COUNTY SPORTSMANS CLUB, PO BOX 1037, JACKSON, MI, USA",42.26012730000001,-84.37192069999999
"VEGAS SKEET ASSOCIATION, 1761 GENTLE BROOK STREET, NORTH LAS VEGAS, NV, USA",36.2820936,-115.1668279
"MEDFORD GUN CLUB, 37518 DEERFIELD RD, CHILOQUIN, OR, USA",42.5652058,-121.9257401
"TRI-COUNTY GUN CLUB, 17953 SW BELMORE, LAKE OSWEGO, OR, USA",45.395551,-122.7360489
"MUSCLE SHOALS SKEET & TRAP, 90 COUNTY ROAD 322, FLORENCE, AL, USA",34.9066847,-87.58807259999999
"KERN COUNTY GUN CLUB, 9809 CARBONDALE ST, BAKERSFIELD, CA, USA",35.4335087,-119.1119076
"GATOR SKEET & TRAP CLUB INC, 5202 NE 46 AVE, GAINSVILLE, FL, USA",29.6980878,-82.25875710000001
"ST AUGUSTINE ROD & GUN CLUB, PHILIP W TUCKER, PO BOX 877, ST AUGUSTINE, FL, USA",29.9894473,-81.369269
"LAFAYETTE SKEET CLUB, 116 CHERBOURG CIR, LAFAYETTE, LA, USA",30.1724749,-92.0360826
"TERRELL RIFLE AND PISTOL CLUB, PO BOX 1256, ROCKWALL, TX, USA",32.8037459,-96.1407543
"THE TOBY BANCROFT MEMORIAL GUN CLUB, P.O. BOX 883, WEST MONROE, LA, USA",32.4825472,-92.2275477
"AMARILLO GUN CLUB, PO BOX 30064, AMARILLO, TX, USA",35.2219971,-101.8312969
"ASOCIACION TIRO Y CAZA DE PUERTO RICO GUAYMAN, PO BOX 3247, GUAYAMA, Puerto Rico",17.9752553,-66.1153911
"HURLBURT CLAY TARGET SPORTS CLUB, 145 COURTYARD CIRCLE, SANTA ROSA BEACH, FL, USA",30.3582601,-86.2446545
"MEMPHIS SPORT SHOOTING ASSN, PO BOX 99, BRUNSWICK, TN, USA",35.2619783,-89.7750865
"NATIONAL SHOOTING COMPLEX, 5931 ROFT RD, SAN ANTONIO, TX, USA",29.495042,-98.7453626
"CHUGACH SKEET SHOOTING ASSOC., 7013 ARNOLD AVE UNIT B, JBER, AK, USA",61.2402933,-149.8747906
"WAGON WHEEL SPORTING CLUB, 414 GUN BLUB RD, BOX SPRINGS, GA, USA",32.5685879,-84.5933903
"RED CHUTE SHOTGUN SPORTS CLUB, 1264 TWINING DR, BARKSDALE AFB, LA, USA",32.4918375,-93.6714161
"HIGH PERFORMANCE TARGETS SKEET CLUB, 7703 BAUGHMAN DRIVE, AMARILLO, TX, USA",35.1680948,-101.9302474
"SCHOFIELD ROD & GUN CLUB, ATTN: DALE  MORIGUCHI, 1665 ALA AMOAMO ST., HONOLULU, HI, USA",21.3533295,-157.8844184
"HAPPY HOLLOW SKEET CLUB, 1218 US HIGHWAY 95, CALVERT CITY, KY, USA",37.0333896,-88.3500362
"LOCH RAVEN SKEET/TRAP CENTER, PO BOX 6846, TOWSON, MD, USA",39.461305,-76.5551694
"STARKVILLE GUN CLUB, PO BOX 80083, STARKVILLE, MS, USA",33.4503998,-88.81838719999999
"FORT BRAGG CLAY TARGET CENTER, 651 E MANCHESTER RD, SPRING LAKE, NC, USA",35.1924244,-78.97872650000001
"LINCOLN TRAP & SKEET, 5200 LEXINGTON, LINCOLN, NE, USA",40.8325138,-96.6481641
"AIRFIELD SHOOTING CLUB, PO BOX 250, WAKEFIELD, VA, USA",36.9145978,-77.0280342
"HEADLAND SKEET & GUN CLUB, 101 BRISTOL COURT, DOTHAN, AL, USA",31.2466537,-85.4412309
"LODA SPORTSMEN'S CLUB, PO BOX 211, LUDLOW, IL, USA",40.3869787,-88.12754369999999
"YOUNG SHOOTER'S GUN CLUB, 538 HWY 136, STERLINGTON, LA, USA",32.6636894,-92.0318123
"FLORHAM PARK SPORTSMEN'S CLUB, 336 SALEM ROAD, UNION, NJ, USA",40.6777683,-74.2620762
"HIGH DESERT SPORTSMEN, PO BOX 1296, CORRALES, NM, USA",35.2378197,-106.6066926
"OKLAHOMA CITY GUN CLUB, PO BOX 415, ARCADIA, OK, USA",35.7105424,-97.3101948
"GOAT HILL, P.O. BOX 169, UVALDE, TX, USA",29.20968359999999,-99.7861679
"MASSAPOAG SPORTSMEN'S CLUB, PO BOX 403, SHARON, MA, USA",42.1280307,-71.15602729999999
"MORGANTON PARKS & RECREATION, 2696 PIEDMONT ROAD, MORGANTON, NC, USA",35.8120532,-81.71823409999999
"SPORTSMEN'S SHOOTING CENTER, 7006 GREENLEAF AVE, PARMA HTS., OH, USA",41.3733694,-81.7778062
"BILLINGS ROD & GUN CLUB, 642 LAMBRECHT LANE, BILLINGS, MT, USA",45.8215699,-108.5868503
"ASHLAND GUN CLUB, P.O BOX 422, ASHLAND, KY, USA",38.4784144,-82.63793869999999
"WAYSIDE SKEET CLUB, INC., 621 GREEN GROVE RD, TINTON FALLS, NJ, USA",40.2519595,-74.0777729
"COSFORD SHOOTING GROUND, 77 SCHOOL ST, WOLSTON, WARWICKSHIRE, England",52.3770877,-1.3914868
"PULASKI OUTDOORSMEN INC, 6491 HWY 39, SOMERSET, KY, USA",37.1799369,-84.5536264
"ST LOUIS SKEET & TRAP CLUB, 18854 FRANKLIN ROAD, PACIFIC, MO, USA",38.4825208,-90.7023159
"POLK COUNTY GUN CLUB, 1243 LITTLE MOUNTAIN RD, COLUMBUS, NC, USA",35.2282218,-82.1190338
"PINE BELT SPORTSMENS CLUB, 24 2ND AVE, MT  EPHRAIM, NJ, USA",39.8878434,-75.09002579999999
"WELD CO FISH & WILDLIFE ASSN, 347 CONRAD DR, ERIE, CO, USA",40.03918,-105.0628423
"DETROIT GUN CLUB, 2775 OAKLEY PARK ROAD, WALLED LAKE, MI, USA",42.5711321,-83.44617339999999
"BUCKHORN CREEK GUN CLUB, P. O. BOX 260729, CORPUS CHRISTI, TX, USA",27.7117533,-97.4985864
"COTTONLAND SKEET & TRAP, LLC, PO BOX 35, WEST MONROE, LA, USA",37.9418219,-96.7515814
"FALMOUTH SKEET CLUB INC, PO BOX 3157, WAQUOIT, MA, USA",41.5878581,-70.5171969
"SAGINAW GUN CLUB INC, PO BOX 6054, SAGINAW, MI, USA",43.418253,-84.102896
"JOINT BASE ROD AND GUN CLUB, BLDG. 9060, DIX, NJ, USA",40.0583238,-74.4056612
"RAMAPOUGH SPORTSMEN ASSN, P.O. BOX 366, NANUET, NY, USA",41.1164214,-74.1562105
"LEE KAY SHOTGUN CENTER, 1448 AUTUMN OAK CIRCLE, WEST JORDAN, UT, USA",40.5957352,-111.9327909
"DUBLIN SKEET LLC, 4746 BLACK HOLLOW HGTS LN, DUBLIN, VA, USA",37.11207,-80.71811129999999
"HALIFAX COUNTY GUN CLUB, 6321 RIVERSIDE DRIVE, DANVILLE, VA, USA",36.5958668,-79.5061451
"THE LONE PINE CLAY TARGET CLUB, 60 DIAMOND ST, RED DEER, Alberta, CAN",52.26482679999999,-113.7643997
"TALBOT ROD & GUN CLUB INC, PO BOX 162, EASTON, MD, USA",38.8050218,-76.04944809999999
"WHITETAIL RIDGE OUTDOORS, PO BOX 194, BLUE SPRINGS, MS, USA",34.4311486,-88.7666757
"SUN RIVER SKEET CLUB, PO BOX 1494, GREAT FALLS, MT, USA",47.5052849,-111.3007715
"FLOURTOWN-SANDY RUN SPTSMN ASN, 2675 COUNTY LINE RD, CHALFONT, PA, USA",40.2325808,-75.16712439999999
"EAGLE SKEET CLUB, 3437 PACE ROAD, CLARKSVILLE, TN, USA",36.468961,-87.21417
"GRAND PRAIRIE GUN CLUB, 2330 LOWER TARRANT RD, GRAND PRAIRIE, TX, USA",32.775086,-97.021074
"DUPONT FISH AND GAME ASSN, 330 SANDY BOTTOM RD, EARLEVILLE, MD, USA",39.390417,-75.886517
"NORTH OTTAWA ROD & GUN CLUB, PO BOX 683, GRAND HAVEN, MI, USA",43.0068584,-86.1843073
"PIKES PEAK GUN CLUB ( IZAAK WALTON CHAPTER #34 ), 450 FRANCEVILLE COALMINE ROAD, COLORADO SPRINGS, CO, USA",38.824716,-104.594951
"MINUTE MAN SPORTSMANS CL INC, 56 R FRANCIS WYMAN RD, BURLINGTON, MA, USA",42.5144645,-71.2310555
"CHESAPEAKE BAY ROD & GUN CLUB, 1557 WELFORDS WHARF RD, WARSAW, VA, USA",37.9190118,-76.74846649999999
"FT LEE OUTDOOR RECREATION, 517 BLANDS LANDING, HOPEWELL, VA, USA",37.308219,-77.2193861
"FORT RUCKER SKEET CLUB, PO BOX 620692, FT RUCKER, AL, USA",31.3277,-85.7043896
"HARTFORD GUN CLUB, INC, 157 SOUTH MAIN STREET, EAST GRANBY, CT, USA",41.9232711,-72.7303009
"MONROE-CHESTER SPORTSMEN, PO BOX 608, GREENWOOD LAKE, NY, USA",41.2955095,-74.2611478
"BLACK WING SHOOTING CENTER, 3722 MARYSVILLE ROAD, DELAWARE, OH, USA",40.297939,-83.13405900000001
"OAK RIDGE SPORTSMENS ASSN, 117 BAYPATH DR, OAK RIDGE, TN, USA",36.0247408,-84.20351160000001
"TRI-ANGLE GUN CLUB, INC, PO BOX 147, BLUEFIELD, VA, USA",37.252617,-81.2712105
"SOUTH RIVER GUN CLUB, 5205 HWY 212 N, COVINGTON, GA, USA",33.5030556,-83.9891667
"LUDLOW FISH & GAME CLUB INC, 101 MEADOWBROOK RD., HOLYOKE, MA, USA",42.2042586,-72.6162009
"SUDLERSVILLE SKEET CLUB, INC, PO BOX 78, SUDLERSVILLE, MD, USA",39.1626189,-75.79788549999999
"GRAND BLANC HUNTSMAN'S CLUB, PO BOX 828, GRAND BLANC, MI, USA",42.9011319,-83.557991
"MINNEAPOLIS GUN CLUB, 20006 JUDICIAL RD, PRIOR LAKE, MN, USA",44.6602714,-93.3236142
"CAPITOL GUN CLUB, PO BOX 247, CLINTON, MS, USA",32.4111532,-90.2584206
"BRUSHY MOUNTAIN CLUB INC, 1813 IZAAK WALTON RD, HURT, VA, USA",37.021411,-79.318558
"SPOKANE GUN CLUB, PO BOX 100, GREENACRES, WA, USA",47.6579173,-117.1400902
"BAYOU BOEUF SKEET RANGE, PO BOX 488, LECOMPTE, LA, USA",31.0497545,-92.3862598
"GASTONIA PARKS & RECREATION CL, PO BOX 1748, GASTONIA, NC, USA",35.2632212,-81.140963
"MINOT GUN CLUB, PO BOX 615, MINOT, ND, USA",48.29887249999999,-101.2722312
"PECONIC RIVER SPORTSMANS CLUB, 389 RIVER ROAD, MANORVILLE, NY, USA",40.9010295,-72.7773105
"KETTLEFOOT ROD & GUN CLUB, PO BOX 16095, BRISTOL, VA, USA",36.595142,-82.1887368
"CHARLOTTETOWN TRAP & SKEET CL, PO BOX 2222, CHARLOTTETOWN, Prince Edward Island, CAN",46.23824,-63.13107040000001
"PORT MALABAR RIFLE/PISTOL CLUB, 4955 DIXIE HWY NE #402, PALM BAY, FL, USA",28.0180625,-80.5690597
"DECATUR GUN CLUB, PO BOX 3062, DECATUR, IL, USA",39.8771082,-88.8755473
"CALVERT CITY GUN CLUB, INC, PO BOX 695, CALVERT CITY, KY, USA",37.0184286,-88.4245311
"FORT THUNDER SHOOTING CTR, 43391 FORT THUNDER RD., PERHAM, MN, USA",46.58023379999999,-95.5878324
"VICTOR ROD & GUN CLUB, PO BOX 165, VICTOR, NY, USA",43.01186209999999,-77.3927774
"ALBERTA HUNTER ED INSTRC ASSN, 911 SYLVESTER CRES SW, CALGARY, Alberta, CAN",50.9586895,-114.0836993
"UXBRIDGE SHOOTING SPORTS INC, PO BOX 101, GOODWOOD, Ontario, CAN",44.036234,-79.197895
"CHIEF PADUKE GUN CLUB, 235 FAIRVIEW DR, PADUCAH, KY, USA",37.0273156,-88.6881032
"BALD EAGLE SPORTSMENS ASSOCIATION, PO BOX 10582, WHITE BEAR LAKE, MN, USA",45.13090039999999,-92.9732072
"TRI COUNTY TRAP & WILDLIFE CL, BOX 94, WIMBLEDON, ND, USA",47.1517248,-98.4293606
"CLUB DE TIR DE VALLEYFIELD INC, 527 CANAAN RD, ELLENBURG DEPOT, NY, USA",44.94120179999999,-73.80017459999999
"BARTLESVILLE SPORTSMEN'S CLUB, PO BOX 391, BARTLESVILLE, OK, USA",36.7631883,-95.9504157
"UNITED SPORTSMEN INCORPORATED, PO BOX 983, CONCORD, CA, USA",38.0215335,-121.993999
"NORTHBROOK SPORTS CLUB, 8835 CRAWFORD AVE, SKOKIE, IL, USA",42.0419324,-87.7275082
"GENERATIONS SKEET CLUB, LLC, 1840 GLENDALE LAKE ROAD, PATTON, PA, USA",40.6324535,-78.5719762
"UNION CITY SPORTSMEN CLUB, PO BOX 349, UNION CITY, PA, USA",41.8620634,-79.7838776
"ARROWHEAD GUN CLUB, INC, PO BOX 25, CHASE CITY, VA, USA",36.9160819,-78.38053149999999
"W VA SPORTSMAN & FIREARMS ASSN, 290 SUNSET BEACH RD, MORGANTOWN, WV, USA",39.6817478,-79.85576259999999
"BARRIE GUN CLUB INC, BOX 1141, BARRIE, Ontario, CAN",44.3547787,-79.8042354
"HAMDEN FISH & GAME PROTECTIVE, 15 FLATROCK ROAD EXT, BRANFORD, CT, USA",41.2759913,-72.7479115
"KOSKO CONSERVATION INC, PO BOX 801, WARSAW, IN, USA",41.2576904,-85.886929
"MICHIGAN SCHOLASTIC CLAY TARGET PROGRAM INC. , 47664 BRENNAN DR, MACOMB, MI, USA",42.6493301,-82.8879621
"EAST WARREN ROD & GUN CLUB, PO BOX 12, WARREN, RI, USA",41.7309802,-71.24636960000001
"MAURY COUNTY GUN CLUB, P O BOX 283, COLUMBIA, TN, USA",35.6808719,-87.1475928
"NORTH OKANAGAN TRAP & SKEET CLUB, 4132 GALLAGHERS WOODLANDS DRIVE S., KELOWNA, British Columbia, CAN",49.8335373,-119.382152
"BLUE ROCK SPORTSMAN CLUB INC, 712 BRIDGEWATER, BENTON, AR, USA",34.5693083,-92.585378
"BIG TREE SPORTSMEN'S CLUB, 5207 WALTONIAN ROAD, ASHVILLE, NY, USA",42.0613987,-79.4020611
"ILION FISH & GAME CLUB INC, PO BOX 177, ILION, NY, USA",42.988703,-75.0875617
"SYNEPUXENT ROD & GUN CLUB, PO BOX 724, BERLIN, MD, USA",38.3240916,-75.30554
"MEADVILLE SPORTSMAN'S CLUB, 20599 SOUTH CENTER ROAD, CONNEAUTVILLE, PA, USA",41.7540957,-80.3303416
"CHILHOWEE ROD AND GUN CLUB, PO BOX 345, ATHENS, TN, USA",35.3852604,-84.6245739
"LYNDEN SHOTGUN CLUB, PO BOX 837, LYNDEN, WA, USA",48.9617648,-122.5265478
"KINGSTON/DISTRICT T&S&S/C CLUB, 1250 ITALIA LANE, KINGSTON, Ontario, CAN",44.2761313,-76.48656919999999
"THE GUN CLUB, BOX 550, ALLAN, Saskatchewan, CAN",51.8940086,-106.0554849
"MINNETONKA GAME & FISH CLUB, 8714 ALAMO CIR NE, BLAINE, MN, USA",45.1297141,-93.2024918
"H A KOCH TRAP & SKEET, 1819 FARNUM ST, STE 701, ATTN: STEVE SLATER-PARKS & REC, OMAHA, NE, USA",41.2570625,-95.9403386
"ATC SHOOTING SPORTS, LLC, 1212 W. URAL ST, CARLSBAD, NM, USA",32.3238889,-104.1949778
"ORILLIA GUN CLUB INC, RR 4 - 796 SHRIKE ROAD, KIRKFIELD, Ontario, CAN",44.66872739999999,-79.00678669999999
"OSHAWA SKEET & GUN CLUB, PO BOX 82522, 300 TAUNTON RD EAST, OSHAWA, Ontario, CAN",43.9356781,-78.86877179999999
"ARLINGTON-FAIRFAX IZAAK WALTON, 13580 AMAL LN, GAINESVILLE, VA, USA",38.8641809,-77.5959961
"COURTENAY & DISTRICT FISH & GAME PROTECTIVE ASSN., PO BOX 3177, COURTENAY, British Columbia, CAN",49.640954,-125.0868392
"PRINCE ALBERT PISTOL/RIFLE CLUB, 1701 ALLBRIGHT CRES, PRINCE ALBERT, Saskatchewan, CAN",53.1990691,-105.6997796
"ST JOE VALLEY CONSERVATION CL, PO BOX 60, SAINT JOE, IN, USA",41.9190273,-85.4691471
"METRO GUN CLUB, 10601 NAPLES ST NE, BLAINE, MN, USA",45.1620438,-93.1803341
"MESILLA VALLEY SHOTGUN SPORTS, INC., 1021 W. MADERO AV., LAS CRUCES, NM, USA",32.3147921,-106.7932595
"PINEY RIDGE SKEET & TRAP CLUB, 737 KARL ST, WESTON, WV, USA",39.0494277,-80.4856394
"GREENVILLE SPORTSMENS CLUB, 1039 VERNON ROAD, GREENVILLE, PA, USA",41.3935657,-80.4971274
"GRIFFIN GUN CLUB INC, 988 STORMY LN, JONESBORO, GA, USA",33.5013862,-84.35935549999999
"HAMILTON ANGLING & HUNTING ASSOCIATION, 349 MACCRAE DRIVE, CALEDONIA, Ontario, CAN",43.0651159,-79.96473519999999
"SASKATOON GUN CLUB, BOX 5082, SASKATOON, Saskatchewan, CAN",52.1905812,-106.3072387
"FIN FUR & FEATHER CLUB INC, PO BOX 81, NORTH WINDHAM, CT, USA",41.7599258,-72.1228027
"KENT CO CONSERVATION LEAGUE, P.O. BOX 397, ADA, MI, USA",42.988121,-85.4607238
"MID-UP SHOOTERS, INC, 541 N CO RD 557, GWINN, MI, USA",46.2949945,-87.5011962
"MAJOR WALDRON SPORTSMEN'S ASSN., P.O BOX 314, BARRINGTON, NH, USA",43.2067285,-70.9747744
"CONESUS LAKE SPORTSMENS CLUB, 5883 STONE HILL ROAD, LAKEVILLE, NY, USA",42.8389608,-77.7024907
"WRIGHT PATTERSON AFB ROD/GUN, 7345 UPPER MIAMISBURG ROAD, MIAMISBURG, OH, USA",39.6439709,-84.3149508
"TENNESSEE CLAY TARGET COMPLEX (NASHVILLE GUN CLUB), 1100 COUNTY HOSPITAL ROAD, NASHVILLE, TN, USA",36.1914988,-86.86901859999999
"PIEDMONT SPORTSMAN CLUB, 12531 SPICEWOOD RD, ORANGE, VA, USA",38.1466526,-78.1412529
"TARTAN TRAP & SKEET CLUB, 9935 CONRAD AVE, INVERGROVE HGTS, MN, USA",44.8055639,-93.0293482
"LEDYARD SPORTSMANS CLUB, P.O. BOX 156, LEDYARD, CT, USA",41.4362523,-72.0201931
"WILDLIFE ACHIEVEMENT CHAPTER, 1  AMARILLO  COURT, GERMANTOWN, MD, USA",39.1682364,-77.28952129999999
"WAYNE COUNTY SPORTSMANS CLUB, 22260 BELL, NEW BOSTON, MI, USA",42.1626843,-83.4027844
"SPRINGFIELD ROD AND GUN CLUB, PO BOX 11400, SPRINGFIELD, MO, USA",37.2089572,-93.2922989
"ADA SKEET & TRAP CLUB INC, 822 ST. JOSEPH DRIVE, ADA, OK, USA",34.774531,-96.6783449
"CLINTON IRWIN ROD & GUN CLUB, 124 CONDIT ROAD, SANDY LAKE, PA, USA",41.425914,-80.124093
"MONCTON GUN CLUB, PO BOX 7030, RIVERVIEW N B, New Brunswick, CAN",46.0496893,-64.7180715
"TSSC SHOTGUN SPORTS, 7664 W ONTATIO PL, LITTLETON, CO, USA",39.5926718,-105.0838409
"NORTH MACOMB SPORTSMEN'S CLUB, 76578 MARY GRACE DRIVE, ROMEO, MI, USA",42.7641487,-83.0843429
"LINCOLN CO WILDLIFE GUN/SKEET, P.O. BOX 548, NORTH PLATTE, NE, USA",41.0412509,-100.761844
"ADDISON FISH & GAME CLUB, 8482 MCCARTHY ROAD, ADDISON, NY, USA",42.1157374,-77.20274409999999
"GRAYLING SPORTSMAN'S CLUB, PO BOX 642, GRAYLING, MI, USA",44.6465255,-84.74802369999999
"REGINA TRAP & SKEET CLUB, 3338 WESTMINSTER RD, REGINA, Saskatchewan, CAN",50.5169486,-104.5663201
"FT HUACHUCA SPORTSMANS CTR, 6955 E VISTA BONITA, HEREFORD, AZ, USA",31.3589641,-110.2025028
"FAIRFIELD CO FISH & GAME, 173 DICKINSON DR, SHELTON, CT, USA",41.3610702,-73.1622053
"WILMINGTON TRAPSHOOTING ASSOCIATION, PO BOX 9203, NEWWARK, DE, USA",39.6029389,-75.7691109
"WHITE GATES SKEET CLUB, 45W127 JERICHO RD, BIG ROCK, IL, USA",41.7333206,-88.4907886
"WORLD SHOOTING & RECREATIONAL COMPLEX, #1 MAIN EVENT LANE, SPARTA, IL, USA",38.1874693,-89.7546057
"OLD COLONY SPORTSMEN'S ASSN, 2 KALLIO PATH, PEMBROKE, MA, USA",42.04854659999999,-70.8090105
"SALISBURY GUN CLUB INC, P O BOX 4061, SALISBURY, MD, USA",38.4152657,-75.49377439999999
"NORTHLAND SPORTSMENS CLUB, P.O. BOX 337, GAYLORD, MI, USA",44.9902113,-84.69939939999999
"OLD HICKORY GUN CLUB, PO BOX 7984, ROCKY MOUNT, NC, USA",35.9390953,-77.74895099999999
"MASON VALLEY GUN CLUB, PO BOX 696, YERINGTON, NV, USA",39.030476,-119.072488
"SULLIVAN TRAIL ROD/GUN CL INC, P O BOX 445, BREESPORT, NY, USA",42.1733622,-76.7330182
"SHENANDALE GUN CLUB, PO BOX 901, STAUNTON, VA, USA",38.149576,-79.0716958
"NORTH BRISTOL SPORTSMAN'S CLUB, 6788 WILBURN ROAD, SUN PRAIRIE, WI, USA",43.2465736,-89.13176849999999
"REDLANDS SHOOTING PARK, 11445 LOCKE LN, BEAUMONT, CA, USA",33.9579593,-117.0431181
"CEDAR CITY GUN CLUB, 1580 WEST RICHMOND SHOP RD, LEBANON, TN, USA",36.096872,-86.37123299999999
"WATERFORD SPORTSMAN'S CLUB, BOX 801, WATERFORD ONTARIO, Ontario, CAN",42.982464,-80.35822920000001
"MAHASKA COUNTY IKES, 812 SOUTH 15, OSKALOOSA, IA, USA",41.288408,-92.6268167
"POWDER CREEK SHOOTING PARK, 8601 MONTICELLO RD, LENEXA, KS, USA",38.97226939999999,-94.8430556
"GRAND RAPIDS GUN CLUB, PO BOX 911, GRAND RAPIDS, MN, USA",47.2681996,-93.5482578
"CABOOLTURE CLAY TARGET CLUB, PO BOX 1424, BURPENGARY DC, QLD, 4505, Australia",-27.1615373,152.958072
"KNOTTY PINE SKEET CLUB, 796 SHRIKE RD RR4, KIRKFIELD, Ontario, CAN",44.6567182,-79.0022601
"COOPERSTOWN SPORTSMEN'S ASSOCIATION, P.O. BOX 984, COOPERSTOWN, NY, USA",42.7099941,-74.9534098
"ALASKA STATE SKEET ASSOCIATION, PO BOX 672283, CHUGIAK, AK, USA",61.3888889,-149.4819444
"KNOLLWOOD GUN CLUB, PO BOX 711, OSWEGO, IL, USA",41.6528186,-88.39836419999999
"BAY CO CONSERVATION/GUN CLUB, PO BOX 4, ESSEXVILLE, MI, USA",43.6153004,-83.8419193
"HAMBURG ROD & GUN CLUB INC, PO BOX 187, HAMBURG, NY, USA",42.6970641,-78.8630316
"SAUKVILLE RIFLE & PISTOL CLUB, 1128 COUNTRY HIGHLANDS DR, HUBERTUS, WI, USA",43.2303749,-88.2212078
"NEWARK ROD & GUN CLUB INC, PO BOX 302, NEWARK, NY, USA",43.0645324,-77.10951299999999
"SKYLINE SKEET CLUB, 972 SKYLINE ROAD, LAWRENCEVILLE, PA, USA",41.9896153,-76.9977839
"FREDERICKSBURG ROD & GUN CLUB, PO BOX 418, FREDERICKSBURG, VA, USA",38.228486,-77.43469309999999
"SHEBOYGAN FALLS CONSERVATION, 742 SOUTH MARR ST, FOND DU LAC, WI, USA",43.7585941,-88.44546559999999
"DARTMOUTH CLAY TARGET ASSN, 2500 COWBAY RD., DARTMOUTH, Nova Scotia, CAN",44.6660885,-63.5675632
"COCHISE GUN CLUB, PO BOX 1198, SIERRA VISTA, AZ, USA",31.5298335,-110.2684265
"CAPITAL CITY GUN CLUB INC, 919 SOUTH KANSAS AVENUE, TOPEKA, KS, USA",39.0467348,-95.6757997
"COAST RIFLE AND PISTOL CLUB, 13829 JOHN CLARK ROAD, GULFPORT, MS, USA",30.47381439999999,-89.12787460000001
"MCINTYRE-PARKS RECREATIONAL SHOOTING COMPLEX, BLDG 1017, LOUIS RD 2ND FLOOR, CAMP LEJEUNE, NC, USA",34.6702302,-77.32799539999999
